key,diagnostic,item_id,condition,kind,cell,persona_k,rep,variant,ent_bin,provider,model_requested,temperature,max_output_tokens,system_sha256,user_sha256,persona_sent,sent_at,model_version,text,finish_reason,in_tokens,out_tokens,attempts,error,rate_headers,raw,rating
10|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,10,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,7e6ff1aad497517e,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:32:08.341459,qwen/qwen3.8-27b,No,stop,919,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '868', 'x-ratelimit-reset-requests': '3h10m4.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '4097', 'x-ratelimit-reset-tokens': '29.272s'}","{'id': 'chatcmpl-bbe89cf3-5a1f-48cf-b62a-3b8c12d1e844', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848329, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 919, 'total_tokens': 921, 'completion_time': 0.004679003, 'completion_tokens_details': None, 'prompt_time': 0.076494042, 'prompt_tokens_details': None, 'queue_time': 0.004188412, 'total_time': 0.081173045}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m121129geknte3mypbnh3pk0', 'debug': None, 'seed': 1051932352, 'usage': None}}",No
10|White-Man#1|v2_turnscope_persona_adjacent|rep1,B,10,White-Man#1,persona,White-Man,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,ed91f22bb995053f,"About you: You are a man. Your race or ethnicity is White. You are a member of Generation Z. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:32:10.686798,qwen/qwen3.8-27b,No,stop,915,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '867', 'x-ratelimit-reset-requests': '3h11m31.2s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '3490', 'x-ratelimit-reset-tokens': '33.824s'}","{'id': 'chatcmpl-19fe0af1-d54c-4ba0-9239-c435fbf22aac', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848331, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 915, 'total_tokens': 917, 'completion_time': 0.004217528, 'completion_tokens_details': None, 'prompt_time': 0.079129816, 'prompt_tokens_details': None, 'queue_time': 0.00406902, 'total_time': 0.083347344}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m12114j8ew7rawngctg2j5nh', 'debug': None, 'seed': 447096463, 'usage': None}}",No
10|baseline#1|v2_turnscope_persona_adjacent|rep1,B,10,baseline#1,baseline,,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,ed4553b316e1c74a,"You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:32:12.958938,qwen/qwen3.8-27b,No,stop,879,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '866', 'x-ratelimit-reset-requests': '3h12m57.6s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '2911', 'x-ratelimit-reset-tokens': '38.167s'}","{'id': 'chatcmpl-9fb5232c-486c-4207-9bd2-bc0b2103c46b', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848334, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 879, 'total_tokens': 881, 'completion_time': 0.004188879, 'completion_tokens_details': None, 'prompt_time': 0.075917917, 'prompt_tokens_details': None, 'queue_time': 0.004556569, 'total_time': 0.080106796}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m12116saekq8ttnkk7kmznam', 'debug': None, 'seed': 1583626154, 'usage': None}}",No
42|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,42,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,a450f2c0ec7cd4b0,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:32:15.105495,qwen/qwen3.8-27b,No,stop,912,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '865', 'x-ratelimit-reset-requests': '3h14m24s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '7086', 'x-ratelimit-reset-tokens': '6.855s'}","{'id': 'chatcmpl-31bb0e9c-a60a-4a6c-be16-0edee4b2a428', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848378, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 912, 'total_tokens': 914, 'completion_time': 0.004758903, 'completion_tokens_details': None, 'prompt_time': 0.082620471, 'prompt_tokens_details': None, 'queue_time': 0.011501354, 'total_time': 0.087379374}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1212j4ree4rcz2vrn9cdsba', 'debug': None, 'seed': 60143915, 'usage': None}}",No
42|White-Man#1|v2_turnscope_persona_adjacent|rep1,B,42,White-Man#1,persona,White-Man,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,cf088a60a0b24e6f,"About you: You are a man. Your race or ethnicity is White. You are a member of Generation Z. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:32:59.645131,qwen/qwen3.8-27b,Yes,stop,908,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '864', 'x-ratelimit-reset-requests': '3h15m50.4s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '6484', 'x-ratelimit-reset-tokens': '11.37s'}","{'id': 'chatcmpl-478d0cd3-106f-4d5a-a31c-16f5e1b86dd7', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'Yes', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848380, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 908, 'total_tokens': 910, 'completion_time': 0.004518115, 'completion_tokens_details': None, 'prompt_time': 0.076756099, 'prompt_tokens_details': None, 'queue_time': 0.003974569, 'total_time': 0.081274214}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1212mddefy90qzp4w14nvr1', 'debug': None, 'seed': 1260694651, 'usage': None}}",Yes
42|baseline#1|v2_turnscope_persona_adjacent|rep1,B,42,baseline#1,baseline,,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,a4fa256703ba8913,"You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:33:01.907160,qwen/qwen3.8-27b,No,stop,872,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '863', 'x-ratelimit-reset-requests': '3h17m16.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5905', 'x-ratelimit-reset-tokens': '15.712s'}","{'id': 'chatcmpl-3ce82b49-a860-4ad4-8c1a-ca17e399cd14', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848383, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 872, 'total_tokens': 874, 'completion_time': 0.004205378, 'completion_tokens_details': None, 'prompt_time': 0.07268061, 'prompt_tokens_details': None, 'queue_time': 0.004149932, 'total_time': 0.076885988}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1212pjmem68g3hwz22nv4gy', 'debug': None, 'seed': 146000323, 'usage': None}}",No
50|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,50,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,medium,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,69b4bc39b92d96b0,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:33:04.153451,qwen/qwen3.8-27b,No,stop,1158,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '862', 'x-ratelimit-reset-requests': '3h18m43.2s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5044', 'x-ratelimit-reset-tokens': '22.17s'}","{'id': 'chatcmpl-f61b2956-a22f-4829-931b-8baae00076a1', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848385, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1158, 'total_tokens': 1160, 'completion_time': 0.004188958, 'completion_tokens_details': None, 'prompt_time': 0.097537733, 'prompt_tokens_details': None, 'queue_time': 0.103150043, 'total_time': 0.101726691}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1212rt3e89rgqxgz0kgwyma', 'debug': None, 'seed': 1194088717, 'usage': None}}",No
50|White-Man#1|v2_turnscope_persona_adjacent|rep1,B,50,White-Man#1,persona,White-Man,0,1,v2_turnscope_persona_adjacent,medium,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,d10cd30d4694542e,"About you: You are a man. Your race or ethnicity is White. You are a member of Generation Z. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:33:06.604431,qwen/qwen3.8-27b,No,stop,1154,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '861', 'x-ratelimit-reset-requests': '3h20m9.6s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '4213', 'x-ratelimit-reset-tokens': '28.402s'}","{'id': 'chatcmpl-a0c9f77a-e13a-423e-8d41-d3ec863079b5', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848387, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1154, 'total_tokens': 1156, 'completion_time': 0.004676874, 'completion_tokens_details': None, 'prompt_time': 0.09379885, 'prompt_tokens_details': None, 'queue_time': 0.032636883, 'total_time': 0.098475724}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1212v68ejaa01cz8hygmw61', 'debug': None, 'seed': 1062013443, 'usage': None}}",No
50|baseline#1|v2_turnscope_persona_adjacent|rep1,B,50,baseline#1,baseline,,0,1,v2_turnscope_persona_adjacent,medium,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,fa01ebc73bac6524,"You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:33:08.827766,qwen/qwen3.8-27b,No,stop,1118,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '860', 'x-ratelimit-reset-requests': '3h21m36s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '3389', 'x-ratelimit-reset-tokens': '34.582s'}","{'id': 'chatcmpl-d0aaedcc-01f5-4e42-a095-acf0b4f7ea22', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848390, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_2708ed9bd4', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1118, 'total_tokens': 1120, 'completion_time': 0.004108867, 'completion_tokens_details': None, 'prompt_time': 0.076892472, 'prompt_tokens_details': None, 'queue_time': 0.090982422, 'total_time': 0.081001339}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1212xbpe78va9p10j5h4gtx', 'debug': None, 'seed': 2038372878, 'usage': None}}",No
51|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,51,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,medium,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,b8dfedd66dbaaefe,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:33:11.112290,qwen/qwen3.8-27b,No,stop,929,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '859', 'x-ratelimit-reset-requests': '3h23m2.4s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '2760', 'x-ratelimit-reset-tokens': '39.3s'}","{'id': 'chatcmpl-2614c4f2-7a84-4095-9c42-a4ab8033e3a6', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848392, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_fea14bdc83', 'usage': {'completion_tokens': 2, 'prompt_tokens': 929, 'total_tokens': 931, 'completion_time': 0.004088368, 'completion_tokens_details': None, 'prompt_time': 0.063535412, 'prompt_tokens_details': None, 'queue_time': 0.08713704, 'total_time': 0.06762378}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1212zjje01b1wv7t77647h0', 'debug': None, 'seed': 1930418686, 'usage': None}}",No
51|White-Man#1|v2_turnscope_persona_adjacent|rep1,B,51,White-Man#1,persona,White-Man,0,1,v2_turnscope_persona_adjacent,medium,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,5ed8830c67d73c37,"About you: You are a man. Your race or ethnicity is White. You are a member of Generation Z. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:33:13.371877,qwen/qwen3.8-27b,No,stop,925,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '858', 'x-ratelimit-reset-requests': '3h24m28.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '7073', 'x-ratelimit-reset-tokens': '6.952s'}","{'id': 'chatcmpl-6e75bd53-f3a2-4135-a2ab-6f591301f22b', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848438, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 925, 'total_tokens': 927, 'completion_time': 0.004202109, 'completion_tokens_details': None, 'prompt_time': 0.074328133, 'prompt_tokens_details': None, 'queue_time': 0.049775922, 'total_time': 0.078530242}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1214cs7emzt9rdt4cm59337', 'debug': None, 'seed': 1412372625, 'usage': None}}",No
51|baseline#1|v2_turnscope_persona_adjacent|rep1,B,51,baseline#1,baseline,,0,1,v2_turnscope_persona_adjacent,medium,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,8fde382f376cad21,"You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:33:59.600091,qwen/qwen3.8-27b,No,stop,889,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '857', 'x-ratelimit-reset-requests': '3h25m55.199s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '6476', 'x-ratelimit-reset-tokens': '11.43s'}","{'id': 'chatcmpl-f99a6dac-d206-4ba7-895d-49398b990165', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848440, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 889, 'total_tokens': 891, 'completion_time': 0.004190808, 'completion_tokens_details': None, 'prompt_time': 0.077642041, 'prompt_tokens_details': None, 'queue_time': 0.049607006, 'total_time': 0.081832849}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1214ey7eec8h2ead6r2fdjw', 'debug': None, 'seed': 1827789160, 'usage': None}}",No
